book_id,isbn,title,original_title,authors,original_publication_year,average_rating,ratings_count,image_url,small_image_url,genres
4600,689861133,"Moo, Baa, La La La!","Moo, Baa, La La La!",Sandra Boynton,1982,4.19,26065,https://images.gr-assets.com/books/1451996462m/4600.jpg,https://images.gr-assets.com/books/1451996462s/4600.jpg,"fiction, classics, poetry"
342504,1585426016,The Science of Getting Rich,The Science of Getting Rich,Wallace D. Wattles,1910,4.18,19433,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"business, nonfiction, psychology, classics, philosophy, spirituality"
2277444,61230944,"The Last Oracle (Sigma Force, #5)",The Last Oracle,James Rollins,2008,4.15,23103,https://images.gr-assets.com/books/1367511748m/2277444.jpg,https://images.gr-assets.com/books/1367511748s/2277444.jpg,"fiction, suspense, fantasy, science, history, crime, contemporary, thriller"
2501458,,ذاكرة الجسد,ذاكرة الجسد,"أحلام مستغانمي, Ahlam Mosteghanemi",1993,3.87,17717,https://images.gr-assets.com/books/1291756684m/2501458.jpg,https://images.gr-assets.com/books/1291756684s/2501458.jpg,fiction
101911,60897848,Vinegar Hill,Vinegar Hill (P.S.),A. Manette Ansay,1994,3.36,23966,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, contemporary, religion"
234501,055327418X,"Startide Rising (The Uplift Saga, #2)",Startide Rising,David Brin,1983,4.04,24179,https://images.gr-assets.com/books/1476445711m/234501.jpg,https://images.gr-assets.com/books/1476445711s/234501.jpg,"fiction, science, fantasy"
16282066,1481200577,"Significance (Significance, #1)",Significance,Shelly Crane,2011,4.13,18579,https://images.gr-assets.com/books/1434591910m/16282066.jpg,https://images.gr-assets.com/books/1434591910s/16282066.jpg,"paranormal, romance, fantasy, contemporary, fiction"
880,812974611,Pompeii,Pompeii,Robert   Harris,2003,3.79,22734,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, history, thriller, mystery, suspense, classics, crime, travel"
25066991,1455536253,"The Guilty (Will Robie, #4)",The Guilty,David Baldacci,2015,4.12,12597,https://images.gr-assets.com/books/1435632658m/25066991.jpg,https://images.gr-assets.com/books/1435632658s/25066991.jpg,"thriller, fiction, crime, contemporary, mystery, suspense"
243685,671201581,A History of Western Philosophy,A History of Western Philosophy And Its Connection with Political and Social Circumstances from the Earliest Times to the Present Day,Bertrand Russell,1945,4.05,20895,https://images.gr-assets.com/books/1344399003m/243685.jpg,https://images.gr-assets.com/books/1344399003s/243685.jpg,"philosophy, history, nonfiction, classics, religion, science, biography"
13235,517220776,The Complete Stories and Poems,Complete Works of Lewis Carroll,Lewis Carroll,1884,4.34,23390,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"classics, poetry, fantasy, fiction"
39542,786886811,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,Nigella Lawson,1998,4.0,22647,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"cookbooks, nonfiction"
672875,451528166,Le Morte d'Arthur: King Arthur and the Legends of the Round Table,Le Morte d'Arthur,"Thomas Malory, Keith Baines, Robert Graves",1485,3.92,25879,https://images.gr-assets.com/books/1309288301m/672875.jpg,https://images.gr-assets.com/books/1309288301s/672875.jpg,"classics, fantasy, fiction, history, poetry, romance"
196764,1400052297,A Piece of Cake,A Piece of Cake: A Memoir,Cupcake Brown,2006,4.15,20083,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"memoir, nonfiction, biography, fiction, contemporary, psychology"
24782,805080511,Taran Wanderer (The Chronicles of Prydain #4),Taran Wanderer,Lloyd Alexander,1967,4.14,29544,https://images.gr-assets.com/books/1406315774m/24782.jpg,https://images.gr-assets.com/books/1406315774s/24782.jpg,"fantasy, fiction, classics"
136637,446612758,"Brimstone (Pendergast, #5; Diogenes, #1)",Brimstone,"Douglas Preston, Lincoln Child",2004,4.12,24949,https://images.gr-assets.com/books/1369943498m/136637.jpg,https://images.gr-assets.com/books/1369943498s/136637.jpg,"horror, suspense, crime, mystery, fantasy, thriller, paranormal, fiction"
17529,1598183605,Rebecca of Sunnybrook Farm,Rebecca of Sunnybrook Farm,Kate Douglas Wiggin,1903,3.85,27831,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"classics, fiction"
114166,006056251X,"Devil in Winter (Wallflowers, #3)",Devil in Winter ,Lisa Kleypas,2006,4.26,38100,https://images.gr-assets.com/books/1309220205m/114166.jpg,https://images.gr-assets.com/books/1309220205s/114166.jpg,"romance, fiction"
2169506,152063110,"The Dead and the Gone (Last Survivors, #2)",The Dead and the Gone,Susan Beth Pfeffer,2008,3.84,28910,https://images.gr-assets.com/books/1266309782m/2169506.jpg,https://images.gr-assets.com/books/1266309782s/2169506.jpg,"fiction, fantasy, contemporary, suspense"
125955,1595540350,"White: The Great Pursuit (The Circle, #3)",White,Ted Dekker,2004,4.3,23201,https://images.gr-assets.com/books/1380858193m/125955.jpg,https://images.gr-assets.com/books/1380858193s/125955.jpg,"fantasy, fiction, christian, thriller, suspense, mystery, religion, romance, paranormal, spirituality"
6758331,778303764,The Darkest Passion (Lords of the Underworld #5),"The Darkest Passion (Lords of the Underworld, #5)",Gena Showalter,2010,4.37,32610,https://images.gr-assets.com/books/1351278057m/6758331.jpg,https://images.gr-assets.com/books/1351278057s/6758331.jpg,"paranormal, romance, fantasy, fiction, contemporary, suspense"
4601396,385526342,Pygmy,Pygmy,Chuck Palahniuk,2009,2.96,21242,https://images.gr-assets.com/books/1320495043m/4601396.jpg,https://images.gr-assets.com/books/1320495043s/4601396.jpg,"fiction, contemporary, suspense, thriller"
16130307,1439136637,"Revenge Wears Prada: The Devil Returns (The Devil Wears Prada, #2)",Revenge Wears Prada: The Devil Returns,Lauren Weisberger,2013,2.84,19210,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, romance, contemporary"
5693,553381008,Selected Stories,Рассказы и Повести,"Anton Chekhov, Richard Pevear, Larissa Volokhonsky",1900,4.36,23027,https://images.gr-assets.com/books/1491936310m/5693.jpg,https://images.gr-assets.com/books/1491936310s/5693.jpg,"fiction, classics"
7648269,1416591052,"Empire of the Summer Moon: Quanah Parker and the Rise and Fall of the Comanches, the Most Powerful Indian Tribe in American History","Empire of the Summer Moon: Quanah Parker and the Rise and Fall of the Comanches, the Most Powerful Indian Tribe in American History",S.C. Gwynne,2010,4.13,19423,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"history, nonfiction, biography"
18999,743455800,Smiley's People,Smiley's People,John le Carré,1979,4.24,22691,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"thriller, fiction, mystery, suspense, crime, classics"
11433,842356223,"Redemption (Redemption, #1)",Redemption,"Karen Kingsbury, Gary Smalley",2002,4.36,22101,https://images.gr-assets.com/books/1406514548m/11433.jpg,https://images.gr-assets.com/books/1406514548s/11433.jpg,"christian, fiction, romance, contemporary, religion"
64481,152053107,A Northern Light,A Northern Light,Jennifer Donnelly,2003,3.83,29018,https://images.gr-assets.com/books/1376507768m/64481.jpg,https://images.gr-assets.com/books/1376507768s/64481.jpg,"mystery, fiction, romance, history, crime, contemporary"
79705,786229071,"Apollyon (Left Behind, #5)",Apollyon: The Destroyer Is Unleashed,"Tim LaHaye, Jerry B. Jenkins",1999,3.97,23202,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"christian, fiction, religion, fantasy, thriller, suspense, contemporary, spirituality, mystery"
192893,61043575,"Whose Body?  (Lord Peter Wimsey, #1)",Whose Body?,Dorothy L. Sayers,1923,3.91,28214,https://images.gr-assets.com/books/1387573241m/192893.jpg,https://images.gr-assets.com/books/1387573241s/192893.jpg,"mystery, fiction, crime, classics, thriller, suspense"
24215,689847432,Alice's Adventures in Wonderland: A Pop-Up Adaptation,,"Robert Sabuda, Lewis Carroll",2003,4.33,21160,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"classics, fantasy, fiction, art"
737957,142003697,Michelangelo and the Pope's Ceiling,Michelangelo and the Pope's Ceiling,Ross King,2003,3.82,20718,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"history, art, nonfiction, biography, fiction, religion, philosophy, travel"
11922,452285933,"Stolen (Women of the Otherworld, #2)",Stolen,Kelley Armstrong,2002,4.16,34373,https://images.gr-assets.com/books/1300923278m/11922.jpg,https://images.gr-assets.com/books/1300923278s/11922.jpg,"paranormal, fantasy, romance, fiction, horror, mystery, contemporary, thriller, suspense"
85306,446616494,"Hour Game (Sean King & Michelle Maxwell, #2)",Hour Game,David Baldacci,2004,3.94,23124,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"mystery, fiction, thriller, crime, suspense"
2277378,755328949,"The Cruelest Month (Chief Inspector Armand Gamache, #3)",The Cruelest Month,Louise Penny,2007,4.15,23121,https://images.gr-assets.com/books/1327970261m/2277378.jpg,https://images.gr-assets.com/books/1327970261s/2277378.jpg,"mystery, fiction, crime, suspense, contemporary, thriller"
10444,679847596,"Ballet Shoes (Shoes, #1)",Ballet Shoes,"Noel Streatfeild, Diane Goode",1936,4.06,26211,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"classics, fiction, contemporary"
93000,1423409450,"Piano/Vocal/Guitar Sheet Music: The Chronicles of Narnia: The Lion, the Witch and The Wardrobe","The Chronicles of Narnia: The Lion, the Witch and The Wardrobe (Sheet Music)",Harry Gregson-Williams,2006,4.32,17866,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fantasy, fiction, classics, music, christian"
668,451187849,We the Living,We the Living,"Ayn Rand, Leonard Peikoff",1936,3.89,20994,https://images.gr-assets.com/books/1306188481m/668.jpg,https://images.gr-assets.com/books/1306188481s/668.jpg,"classics, philosophy, history, fiction, romance, contemporary"
20443207,374384711,"The Winner's Crime (The Winner's Trilogy, #2)",The Winner's Crime,Marie Rutkoski,2015,4.17,31721,https://images.gr-assets.com/books/1411741455m/20443207.jpg,https://images.gr-assets.com/books/1411741455s/20443207.jpg,"fantasy, romance, fiction"
18282800,,The Ladies' Room,,Carolyn Brown,2011,3.9,25204,https://images.gr-assets.com/books/1453689241m/18282800.jpg,https://images.gr-assets.com/books/1453689241s/18282800.jpg,"fiction, romance, contemporary, christian"
76889,802130720,100 Selected Poems,100 Selected Poems by e. e. Cummings,E.E. Cummings,1954,4.32,22346,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"poetry, classics, fiction, nonfiction, art, philosophy"
2202049,451223896,"Such a Pretty Fat: One Narcissist's Quest to Discover If Her Life Makes Her Ass Look Big, or Why Pie Is Not the Answer","Such a Pretty Fat: One Narcissist's Quest to Discover if Her Life Makes Her Ass Look Big, or Why Pie is Not the Answer",Jen Lancaster,2008,4.06,24631,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"memoir, nonfiction, biography, fiction, romance, contemporary"
831194,60525614,"Forest of Secrets (Warriors, #3)",Forest of Secrets,Erin Hunter,2003,4.4,28913,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fantasy, fiction, mystery, romance"
6065182,1594488800,The Little Stranger,The Little Stranger,Sarah Waters,2009,3.51,21077,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, horror, mystery, paranormal, thriller, fantasy, suspense, contemporary, history"
17562900,042525674X,"Night Broken (Mercy Thompson, #8)",Night Broken,Patricia Briggs,2014,4.42,31278,https://images.gr-assets.com/books/1379437095m/17562900.jpg,https://images.gr-assets.com/books/1379437095s/17562900.jpg,"fantasy, paranormal, romance, fiction, mystery, contemporary, suspense"
17399160,62286927,"Snow Like Ashes (Snow Like Ashes, #1)",Snow Like Ashes,Sara Raasch,2014,3.98,34993,https://images.gr-assets.com/books/1392224823m/17399160.jpg,https://images.gr-assets.com/books/1392224823s/17399160.jpg,"fantasy, romance, fiction, paranormal"
17830123,147675666X,We Are Not Ourselves,We Are Not Ourselves,Matthew  Thomas,2014,3.7,18488,https://images.gr-assets.com/books/1418103690m/17830123.jpg,https://images.gr-assets.com/books/1418103690s/17830123.jpg,"fiction, contemporary, history"
59821,515139408,"Red Lily (In the Garden, #3)",Red Lily,Nora Roberts,2005,4.07,29200,https://images.gr-assets.com/books/1362364238m/59821.jpg,https://images.gr-assets.com/books/1362364238s/59821.jpg,"romance, fiction, paranormal, contemporary, mystery, fantasy, suspense"
159760,1594481881,Reviving Ophelia: Saving the Selves of Adolescent Girls,Reviving Ophelia: Saving the Selves of Adolescent Girls,Mary Pipher,1994,3.86,22687,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"nonfiction, psychology, contemporary"
68526,60888628,"Lords of the North (The Saxon Stories, #3)",The Lords of the North,Bernard Cornwell,2006,4.32,20296,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, history, fantasy, religion"
162719,1416936491,"Just Ella (The Palace Chronicles, #1)",Just Ella,Margaret Peterson Haddix,1999,3.75,27884,https://images.gr-assets.com/books/1327897599m/162719.jpg,https://images.gr-assets.com/books/1327897599s/162719.jpg,"fantasy, romance, fiction"
16122643,,"Eyes Wide Open (The Blackstone Affair, #3)",Eyes wide open,Raine Miller,2013,4.14,36054,https://images.gr-assets.com/books/1360846127m/16122643.jpg,https://images.gr-assets.com/books/1360846127s/16122643.jpg,"romance, contemporary, suspense, fiction"
18404427,081299289X,China Dolls,China Dolls,Lisa See,2014,3.58,20563,https://images.gr-assets.com/books/1405290827m/18404427.jpg,https://images.gr-assets.com/books/1405290827s/18404427.jpg,"fiction, history, contemporary, romance"
238360,1416900314,Megan Meade's Guide to the McGowan Boys,Megan Meade's Guide to the McGowan Boys,Kate Brian,2005,3.93,29726,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"romance, contemporary, fiction, sports"
911579,64430960,Bread and Jam for Frances,Bread and Jam for Frances,"Russell Hoban, Lillian Hoban",1964,4.2,27933,https://images.gr-assets.com/books/1384258893m/911579.jpg,https://images.gr-assets.com/books/1384258893s/911579.jpg,"fiction, classics, fantasy"
9567,184243036X,Half Asleep in Frog Pajamas,Half Asleep in Frog Pajamas,Tom Robbins,1994,3.73,17053,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, contemporary, philosophy, fantasy, classics"
15858,60988657,Mirror Mirror,Mirror Mirror,Gregory Maguire,2003,3.27,26307,https://images.gr-assets.com/books/1407710336m/15858.jpg,https://images.gr-assets.com/books/1407710336s/15858.jpg,"fantasy, fiction, contemporary, romance, history"
21969786,1406350486,More Than This,More Than This,Patrick Ness,2013,4.03,21512,https://images.gr-assets.com/books/1398164413m/21969786.jpg,https://images.gr-assets.com/books/1398164413s/21969786.jpg,"fiction, fantasy, mystery, contemporary, thriller"
293625,679728740,Child of God,Child of God,Cormac McCarthy,1973,3.86,20313,https://images.gr-assets.com/books/1320509467m/293625.jpg,https://images.gr-assets.com/books/1320509467s/293625.jpg,"fiction, horror, crime, contemporary, classics, mystery, thriller"
95621,842339760,"As Sure as the Dawn (Mark of the Lion, #3)","As Sure as the Dawn (Mark of the Lion, #3)",Francine Rivers,1995,4.39,23509,https://images.gr-assets.com/books/1490993178m/95621.jpg,https://images.gr-assets.com/books/1490993178s/95621.jpg,"fiction, christian, romance, history, religion, classics"
16158596,1594205388,Lexicon,Lexicon,Max Barry,2013,3.9,20524,https://images.gr-assets.com/books/1356080172m/16158596.jpg,https://images.gr-assets.com/books/1356080172s/16158596.jpg,"fiction, thriller, fantasy, mystery, contemporary, suspense, romance, paranormal, crime"
2804776,1400139027,One Fifth Avenue,One Fifth Avenue,"Candace Bushnell, Donna Murphy",2008,3.33,20962,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, romance, contemporary"
20701984,1419710206,El Deafo,El Deafo,"Cece Bell, David Lasky",2014,4.13,27630,https://images.gr-assets.com/books/1423770455m/20701984.jpg,https://images.gr-assets.com/books/1423770455s/20701984.jpg,"memoir, biography, comics, nonfiction, fiction, contemporary"
16140408,451419715,"Down London Road (On Dublin Street, #2)",Down London Road,Samantha Young,2013,4.24,38186,https://images.gr-assets.com/books/1363128044m/16140408.jpg,https://images.gr-assets.com/books/1363128044s/16140408.jpg,"romance, contemporary, fiction"
30069,1582404879,"The Walking Dead, Vol. 03: Safety Behind Bars","The Walking Dead, Vol. 3: Safety Behind Bars","Robert Kirkman, Charlie Adlard",2005,4.31,23167,https://images.gr-assets.com/books/1345769167m/30069.jpg,https://images.gr-assets.com/books/1345769167s/30069.jpg,"horror, fiction, fantasy, paranormal, thriller, suspense, manga"
22584,1857983416,"Flow My Tears, the Policeman Said","Flow My Tears, the Policeman Said",Philip K. Dick,1974,3.93,22063,https://images.gr-assets.com/books/1398026028m/22584.jpg,https://images.gr-assets.com/books/1398026028s/22584.jpg,"fiction, fantasy, science, classics, psychology, thriller, mystery, crime, horror"
95622,1414315716,The Last Sin Eater,The Last Sin Eater,Francine Rivers,1998,4.06,20985,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, christian, spirituality, religion, contemporary, history, fantasy, mystery, romance"
73385,743457269,A Knight in Shining Armor,A Knight in Shining Armor,Jude Deveraux,1989,4.23,26636,https://images.gr-assets.com/books/1330613623m/73385.jpg,https://images.gr-assets.com/books/1330613623s/73385.jpg,"romance, fiction, fantasy, paranormal, contemporary, history, travel, mystery"
7157310,1442402326,"Rot & Ruin (Rot & Ruin, #1)",Rot & Ruin,Jonathan Maberry,2010,4.1,25526,https://images.gr-assets.com/books/1264898635m/7157310.jpg,https://images.gr-assets.com/books/1264898635s/7157310.jpg,"horror, fiction, fantasy, paranormal, thriller, romance, suspense"
22632,872205541,The Trial and Death of Socrates,,"Plato, G.M.A. Grube, John M. Cooper",-400,4.06,21829,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"philosophy, classics, history, nonfiction, biography, fiction, religion"
1149440,786865059,Heavier Than Heaven: A Biography of Kurt Cobain,Heavier Than Heaven: A Biography of Kurt Cobain,Charles R. Cross,2001,4.09,18496,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"nonfiction, biography, music, memoir, history, contemporary"
261243,140440399,History of the Peloponnesian War,Ἱστορίαι,"Thucydides, Rex Warner, Moses I. Finley",-411,3.87,21500,https://images.gr-assets.com/books/1422072332m/261243.jpg,https://images.gr-assets.com/books/1422072332s/261243.jpg,"classics, history, nonfiction, philosophy, fiction"
2918374,1593081197,The Red Badge of Courage and Selected Short Fiction  ,The Red Badge of Courage,"Stephen Crane, George Stade, Richard Fusco",1895,3.64,25090,https://images.gr-assets.com/books/1328753104m/2918374.jpg,https://images.gr-assets.com/books/1328753104s/2918374.jpg,"classics, fiction, history, fantasy, philosophy, christian"
5776788,61714305,"Sandman Slim (Sandman Slim, #1)",Sandman Slim,Richard Kadrey,2009,3.93,22779,https://images.gr-assets.com/books/1311727590m/5776788.jpg,https://images.gr-assets.com/books/1311727590s/5776788.jpg,"fantasy, horror, fiction, paranormal, mystery, thriller, crime, contemporary, religion"
5556466,312359322,The Last Child,The Last Child,John Hart,2009,4.09,22293,https://images.gr-assets.com/books/1312058481m/5556466.jpg,https://images.gr-assets.com/books/1312058481s/5556466.jpg,"mystery, fiction, thriller, crime, suspense, contemporary"
17717,811200124,Labyrinths:  Selected Stories and Other Writings,Labyrinths,"Jorge Luis Borges, Donald A. Yates, James E. Irby, André Maurois",1962,4.46,20237,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, classics, fantasy, philosophy, poetry"
89399,316734837,Fortune's Rocks,Fortune's Rocks,Anita Shreve,1999,3.86,22908,https://images.gr-assets.com/books/1344271150m/89399.jpg,https://images.gr-assets.com/books/1344271150s/89399.jpg,"fiction, romance, contemporary"
52258,393325997,The Price of Salt,The Price of Salt,Patricia Highsmith,1952,3.93,16348,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, romance, classics, mystery, contemporary"
9662386,140278404X,"Tiger's Quest (The Tiger Saga, #2)",Tiger's Quest,Colleen Houck,2011,4.34,28303,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fantasy, romance, paranormal, fiction, contemporary"
6319978,045122793X,"Friday Night Bites (Chicagoland Vampires, #2)",Friday Night Bites: A Chicagoland Vampires Novel ,Chloe Neill,2009,4.15,36503,https://images.gr-assets.com/books/1304024900m/6319978.jpg,https://images.gr-assets.com/books/1304024900s/6319978.jpg,"paranormal, fantasy, romance, fiction, mystery, contemporary"
70420,195189779,The Undercover Economist,"The Undercover Economist: Exposing Why the Rich Are Rich, the Poor Are Poor--and Why You Can Never Buy a Decent Used Car!",Tim Harford,2005,3.79,17310,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"business, nonfiction, science, psychology, fiction"
365006,1595541896,The Oath,The Oath,Frank E. Peretti,1995,4.06,21092,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, christian, horror, fantasy, thriller, religion, paranormal, mystery, suspense, crime, contemporary"
2218252,61345695,"Rumors (Luxe, #2)",Rumors,Anna Godbersen,2008,3.85,31018,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"romance, fiction, history, mystery, fantasy"
16101018,399255370,The Day the Crayons Quit,The Day the Crayons Quit,"Drew Daywalt, Oliver Jeffers",2013,4.41,29759,https://images.gr-assets.com/books/1397425766m/16101018.jpg,https://images.gr-assets.com/books/1397425766s/16101018.jpg,"fiction, art, fantasy"
93729,60096098,"Princess in Waiting (The Princess Diaries, #4)","Princess in Waiting (The Princess Diaries, #4)",Meg Cabot,2002,3.66,33327,https://images.gr-assets.com/books/1493531966m/93729.jpg,https://images.gr-assets.com/books/1493531966s/93729.jpg,"romance, contemporary, fiction"
11281852,1451612060,Kisses from Katie: A Story of Relentless Love and Redemption,,"Katie J. Davis, Beth Clark",2011,4.4,20500,https://images.gr-assets.com/books/1306266117m/11281852.jpg,https://images.gr-assets.com/books/1306266117s/11281852.jpg,"christian, biography, nonfiction, memoir, travel, spirituality, religion"
3181953,316037532,The Heretic's Daughter,The Heretic's Daughter,Kathleen Kent,2008,3.77,23815,https://images.gr-assets.com/books/1344269239m/3181953.jpg,https://images.gr-assets.com/books/1344269239s/3181953.jpg,"fiction, history, paranormal, religion"
88077,679772871,The Magic Mountain,Der Zauberberg,"Thomas Mann, John E. Woods",1924,4.14,21078,https://images.gr-assets.com/books/1403170928m/88077.jpg,https://images.gr-assets.com/books/1403170928s/88077.jpg,"fiction, classics, philosophy, romance, history"
32507,044661162X,Chasing the Dime,Chasing the Dime,Michael Connelly,2002,3.96,23771,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"mystery, fiction, crime, thriller, suspense"
17234658,62278967,"A Thousand Pieces of You (Firebird, #1)",A Thousand Pieces of You,Claudia Gray,2014,3.94,28422,https://images.gr-assets.com/books/1400166295m/17234658.jpg,https://images.gr-assets.com/books/1400166295s/17234658.jpg,"fiction, romance, contemporary, mystery"
828084,439692393,Pictures of Hollis Woods,Pictures of Hollis Woods,Patricia Reilly Giff,2002,4.0,23708,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, contemporary, art"
